traveler_id,poi_id,interest_match,preference_match,budget_match,mobility_match,party_match,poi_rating,poi_review_count,poi_popularity,tourist_level,expected_duration,trip_duration,geographic_distance
U0020,P0444,0.3333333333333333,0.0,0.6,1.0,1.0,4.36,5.0689042022202315,0.521,0.15,45,2,15.600099227179875
U0020,P0449,0.0,1.0,0.2,1.0,1.0,4.02,5.676753802268282,0.524,0.118,60,2,31.68346597863419
U0020,P0450,0.0,1.0,0.6,0.0,1.0,4.64,4.5217885770490405,0.475,0.236,90,2,19.364782252960275
U0020,P0456,0.3333333333333333,1.0,0.2,1.0,1.0,3.96,5.765191102784844,0.424,0.574,45,2,28.702583041972936
U0020,P0459,0.0,1.0,0.2,1.0,1.0,4.37,5.726847747587197,0.418,0.715,150,2,11.459313681718806
U0020,P0471,0.0,1.0,1.0,1.0,1.0,3.52,6.548219102762372,0.617,0.1,60,2,9.002501086029103
U0020,P0473,0.0,0.0,0.2,1.0,1.0,4.93,4.219507705176107,0.291,0.569,150,2,13.318767276190167
U0020,P0475,0.0,1.0,0.2,1.0,1.0,4.08,5.793013608384144,0.409,0.225,180,2,27.258629759990068
U0020,P0482,0.3333333333333333,1.0,1.0,1.0,1.0,4.19,6.35088571671474,0.687,0.845,30,2,21.003003351935188
U0020,P0483,0.3333333333333333,1.0,0.6,1.0,1.0,4.06,7.228388451573604,0.882,0.367,30,2,6.9024156671761805
U0020,P0485,0.3333333333333333,1.0,1.0,1.0,1.0,4.08,3.784189633918261,0.274,0.507,60,2,8.854769021720102
U0020,P0486,0.0,1.0,0.2,1.0,1.0,4.16,4.6913478822291435,0.46,0.858,90,2,10.607712939741559
U0020,P0487,0.3333333333333333,1.0,0.6,1.0,1.0,4.48,4.718498871295094,0.566,0.161,120,2,24.96440706981532
U0020,P0492,0.0,0.0,0.2,1.0,1.0,3.66,5.44673737166631,0.397,0.349,60,2,6.243072871815874
U0020,P0493,0.3333333333333333,0.0,0.6,1.0,1.0,4.1,4.110873864173311,0.399,0.645,180,2,18.770405108844287
U0020,P0494,0.3333333333333333,1.0,0.2,1.0,1.0,4.78,6.553933404025811,0.866,0.195,180,2,7.891053706067354
U0021,P0002,0.5,0.8779999999999999,0.2,0.0,1.0,4.39,7.3277805384216315,0.958,0.624,180,5,23.47183193619547
U0021,P0006,0.5,0.778,0.6,1.0,1.0,3.89,4.941642422609304,0.534,0.973,90,5,20.15301290662429
U0021,P0009,0.0,0.728,1.0,1.0,1.0,3.64,5.877735781779639,0.429,0.117,30,5,7.007924073888764
U0021,P0023,0.5,0.686,0.6,0.0,1.0,3.43,4.6443908991413725,0.5,0.119,45,5,12.219653645635086
U0021,P0030,0.5,0.85,0.0,1.0,1.0,4.25,6.670766320845874,0.706,0.712,150,5,25.69924994809183
U0021,P0033,0.5,0.8939999999999999,1.0,1.0,1.0,4.47,7.1276936993473985,0.868,0.516,90,5,14.901835418212034
U0021,P0035,0.0,0.852,0.6,0.0,1.0,4.26,4.727387818712341,0.39,0.576,60,5,6.43589393131597
U0021,P0045,0.5,0.772,0.6,0.0,1.0,3.86,6.118097198041348,0.597,0.412,45,5,3.5254731384423104
U0021,P0048,0.0,0.784,0.6,1.0,1.0,3.92,3.7612001156935624,0.3,0.699,90,5,18.19250226840118
U0021,P0049,0.5,0.8460000000000001,1.0,1.0,1.0,4.23,5.814130531825066,0.516,0.337,60,5,7.129991401480983
U0021,P0051,0.0,0.692,0.2,1.0,1.0,3.46,4.997212273764115,0.515,0.445,30,5,13.753454612677817
U0021,P0057,0.5,0.826,0.6,1.0,1.0,4.13,8.455955881945048,1.0,0.358,180,5,15.4613447193481
U0021,P0062,0.5,0.9460000000000001,0.0,1.0,1.0,4.73,3.828641396489095,0.553,0.221,180,5,17.82328622984961
U0021,P0071,0.5,0.8400000000000001,0.0,1.0,1.0,4.2,7.069023426578259,1.0,0.694,150,5,6.579551544815718
U0021,P0079,0.0,0.9880000000000001,1.0,1.0,1.0,4.94,6.07073772800249,0.775,0.405,120,5,16.45088868080777
U0021,P0090,0.0,0.796,0.0,1.0,1.0,3.98,8.764209507142004,1.0,0.626,30,5,6.4406252397148105
U0021,P0094,0.5,0.8619999999999999,1.0,0.0,1.0,4.31,5.41610040220442,0.332,0.183,45,5,18.639624013249186
U0021,P0095,0.0,0.744,1.0,1.0,1.0,3.72,3.6888794541139363,0.332,0.704,150,5,7.35208254048468
U0021,P0097,0.0,0.8400000000000001,0.2,1.0,1.0,4.2,4.007333185232471,0.425,0.334,150,5,23.028508546398403
U0021,P0098,0.5,0.836,0.0,1.0,1.0,4.18,5.963579343618446,0.67,0.928,180,5,4.078109751423932
U0021,P0099,0.0,0.74,0.6,1.0,1.0,3.7,5.68697535633982,0.402,0.499,150,5,21.96394160955107
U0021,P0112,0.0,0.882,0.0,1.0,1.0,4.41,3.58351893845611,0.431,0.477,45,5,21.48979485807209
U0021,P0117,0.0,0.8240000000000001,0.0,1.0,1.0,4.12,4.718498871295094,0.261,0.322,120,5,20.942786328261178
U0021,P0118,0.5,1.0,1.0,1.0,1.0,5.0,6.261491684321042,0.616,0.837,90,5,9.963349548252198
U0021,P0130,0.5,0.86,0.0,1.0,1.0,4.3,6.429719478039138,0.746,0.857,90,5,11.413863744400574
U0021,P0131,0.5,0.736,0.6,1.0,1.0,3.68,5.429345628954441,0.51,0.458,90,5,3.565074293326728
U0021,P0132,0.0,0.528,0.0,1.0,1.0,2.64,4.276666119016055,0.204,0.423,150,5,13.460765663101382
U0021,P0149,0.5,0.9,0.2,1.0,1.0,4.5,5.869296913133774,0.567,0.589,60,5,19.659562331414328
U0021,P0153,0.5,0.818,0.6,1.0,1.0,4.09,5.641907070938114,0.516,0.316,45,5,27.577363972328662
U0021,P0159,0.5,0.882,0.2,1.0,1.0,4.41,5.1298987149230735,0.471,0.661,120,5,20.954794778436483
U0021,P0163,0.5,0.73,0.2,1.0,1.0,3.65,4.04305126783455,0.544,0.2,60,5,15.457292427390206
U0021,P0171,0.5,0.746,0.0,1.0,1.0,3.73,5.793013608384144,0.62,0.908,90,5,15.755423037536051
U0021,P0178,0.0,0.818,0.6,1.0,1.0,4.09,4.30406509320417,0.464,0.969,120,5,5.962744481952824
U0021,P0182,0.5,0.8099999999999999,0.0,1.0,1.0,4.05,5.983936280687191,0.679,0.895,90,5,14.625343988568405
U0021,P0192,0.0,0.628,0.2,1.0,1.0,3.14,4.875197323201151,0.429,0.094,180,5,19.723864863082078
U0021,P0197,0.5,0.702,0.0,1.0,1.0,3.51,7.698029170272805,1.0,0.461,120,5,18.294208408036617
U0021,P0203,0.5,0.78,0.2,1.0,1.0,3.9,6.248042874508429,0.636,0.722,180,5,15.607001671471265
U0021,P0204,0.5,0.724,0.6,1.0,1.0,3.62,5.332718793265369,0.506,0.997,60,5,2.0815840845530054
U0021,P0207,0.0,0.682,0.2,1.0,1.0,3.41,7.033506484287697,0.876,0.351,120,5,20.297207599339636
U0021,P0213,0.0,0.8779999999999999,0.6,1.0,1.0,4.39,7.142827401161621,1.0,0.191,120,5,13.806759243533618
U0021,P0218,0.5,0.9560000000000001,1.0,0.0,1.0,4.78,5.5909869805108565,0.417,0.742,45,5,21.98650238895009
U0021,P0219,0.5,0.966,0.2,1.0,1.0,4.83,3.8501476017100584,0.321,0.176,150,5,21.268139767450382
U0021,P0221,0.5,0.8539999999999999,0.0,1.0,1.0,4.27,5.4638318050256105,0.587,0.055,180,5,12.090393708753059
U0021,P0230,0.0,0.77,1.0,0.0,1.0,3.85,4.07753744390572,0.455,0.856,150,5,14.725087070118578
U0021,P0234,0.5,0.876,1.0,0.0,1.0,4.38,6.410174881966167,0.632,0.141,150,5,8.968779941845606
U0021,P0242,0.5,0.6759999999999999,0.2,1.0,1.0,3.38,5.746203190540153,0.404,0.256,150,5,20.51522056836084
U0021,P0247,0.0,0.826,0.0,1.0,1.0,4.13,4.477336814478207,0.441,0.495,120,5,12.889993665208173
U0021,P0264,0.5,0.674,0.6,1.0,1.0,3.37,5.560681631015528,0.513,0.178,120,5,27.01978139676996
U0021,P0266,0.5,0.8779999999999999,0.6,0.0,1.0,4.39,3.5263605246161616,0.475,0.495,60,5,14.665287200962515
U0021,P0273,0.0,0.5980000000000001,0.2,1.0,1.0,2.99,4.553876891600541,0.308,0.631,30,5,18.543267091220418
U0021,P0276,0.0,0.828,0.0,1.0,1.0,4.14,5.313205979041787,0.443,0.706,60,5,15.80011332014171
U0021,P0282,0.0,0.898,0.6,1.0,1.0,4.49,5.111987788356544,0.395,0.946,30,5,7.81823861164565
U0021,P0283,0.5,0.9279999999999999,0.0,1.0,1.0,4.64,5.0106352940962555,0.615,0.616,30,5,9.608381498254095
U0021,P0285,0.5,0.6519999999999999,0.0,1.0,1.0,3.26,5.081404364984463,0.531,0.729,60,5,16.69423297357192
U0021,P0292,0.0,0.876,0.2,0.0,1.0,4.38,8.224967478914584,1.0,0.126,30,5,15.00806691698821
U0021,P0294,0.0,0.778,0.6,1.0,1.0,3.89,4.48863636973214,0.435,0.53,150,5,12.837835961329194
U0021,P0295,0.0,0.8939999999999999,0.6,1.0,1.0,4.47,4.477336814478207,0.493,0.551,60,5,24.571456875649734
U0021,P0304,0.0,0.75,0.0,1.0,1.0,3.75,4.007333185232471,0.242,0.997,150,5,11.95865635271981
U0021,P0310,0.5,0.8640000000000001,1.0,1.0,1.0,4.32,5.771441123130016,0.428,0.202,180,5,16.283642645063214
U0021,P0312,0.5,0.99,0.0,0.0,1.0,4.95,7.114769448366463,1.0,0.188,90,5,15.582564242323942
U0021,P0313,0.0,0.9640000000000001,0.6,1.0,1.0,4.82,4.890349128221754,0.312,0.213,120,5,13.690415191025377
U0021,P0316,0.5,0.6679999999999999,0.2,1.0,1.0,3.34,7.335633981927201,0.913,0.226,90,5,7.480994908508775
U0021,P0323,0.5,0.798,0.2,1.0,1.0,3.99,5.176149732573829,0.343,0.563,120,5,16.45845249450064
U0021,P0334,0.5,0.798,1.0,0.0,1.0,3.99,7.305188215393037,0.896,0.538,180,5,10.70681897654504
U0021,P0340,0.0,0.9039999999999999,0.0,1.0,1.0,4.52,7.026426808699636,0.966,0.288,90,5,9.88569016455544
U0021,P0341,0.0,0.884,0.2,1.0,1.0,4.42,4.1588830833596715,0.303,0.493,120,5,18.193814883065503
U0021,P0360,0.0,0.788,1.0,1.0,1.0,3.94,5.43372200355424,0.303,0.452,45,5,23.944258005430637
U0021,P0373,0.0,0.866,1.0,1.0,1.0,4.33,4.634728988229636,0.303,0.241,45,5,16.371419853271416
U0021,P0376,0.0,0.736,0.2,1.0,1.0,3.68,3.8918202981106265,0.447,0.804,30,5,25.121096821136508
U0021,P0377,0.0,0.732,0.6,1.0,1.0,3.66,6.7650389767805414,0.862,0.584,120,5,23.508466138667643
U0021,P0384,0.0,0.8160000000000001,0.2,1.0,1.0,4.08,7.6251071482389,1.0,0.984,180,5,26.390118489613542
U0021,P0394,0.5,0.8960000000000001,0.6,0.0,1.0,4.48,6.052089168924417,0.603,0.325,90,5,6.4311898319532075
U0021,P0396,0.5,0.858,0.2,0.0,1.0,4.29,5.749392985908253,0.429,0.628,120,5,20.374624910546313
U0021,P0397,0.0,0.844,1.0,0.0,1.0,4.22,3.970291913552122,0.358,0.712,180,5,14.013298466915918
U0021,P0407,0.5,0.95,0.2,1.0,1.0,4.75,5.736572297479192,0.433,0.269,90,5,9.33526895574552
U0021,P0408,0.5,0.9119999999999999,1.0,1.0,1.0,4.56,3.7376696182833684,0.272,0.777,30,5,16.07531122312314
U0021,P0409,0.0,0.844,0.6,1.0,1.0,4.22,6.568077911411976,0.538,0.798,180,5,17.399554327272313
U0021,P0410,0.0,0.828,1.0,1.0,1.0,4.14,6.778784897685177,0.653,0.458,45,5,13.69826546638578
U0021,P0416,0.0,0.6980000000000001,1.0,0.0,1.0,3.49,4.406719247264253,0.321,0.079,45,5,2.9353137771363094
U0021,P0419,0.0,0.96,1.0,1.0,1.0,4.8,4.30406509320417,0.333,0.504,180,5,18.05499099240172
U0021,P0420,0.5,0.908,0.0,0.0,1.0,4.54,5.247024072160486,0.408,0.55,30,5,12.940883673054792
U0021,P0425,0.0,0.762,1.0,1.0,1.0,3.81,4.867534450455582,0.458,0.137,30,5,16.01111886659011
U0021,P0432,0.5,0.96,1.0,1.0,1.0,4.8,7.655390644826152,1.0,0.287,90,5,14.768841310930465
U0021,P0433,0.0,0.764,0.0,1.0,1.0,3.82,5.0369526024136295,0.408,0.412,120,5,22.093569531482956
U0021,P0437,0.5,0.696,0.0,1.0,1.0,3.48,4.624972813284271,0.277,0.414,90,5,18.22301557363208
U0021,P0439,0.5,0.774,0.0,0.0,1.0,3.87,5.771441123130016,0.536,0.296,45,5,15.37460324456727
U0021,P0444,0.5,0.8720000000000001,0.0,1.0,1.0,4.36,5.0689042022202315,0.521,0.15,45,5,8.152884013388366
U0021,P0449,0.0,0.8039999999999999,1.0,1.0,1.0,4.02,5.676753802268282,0.524,0.118,60,5,22.843789373577337
U0021,P0450,0.0,0.9279999999999999,0.6,0.0,1.0,4.64,4.5217885770490405,0.475,0.236,90,5,14.640969834653058
U0021,P0456,0.5,0.792,1.0,1.0,1.0,3.96,5.765191102784844,0.424,0.574,45,5,19.106915571589443
U0021,P0459,0.0,0.874,1.0,1.0,1.0,4.37,5.726847747587197,0.418,0.715,150,5,15.902416182189707
U0021,P0471,0.0,0.704,0.2,1.0,1.0,3.52,6.548219102762372,0.617,0.1,60,5,15.470124646928697
U0021,P0473,0.0,0.986,1.0,1.0,1.0,4.93,4.219507705176107,0.291,0.569,150,5,16.0653176971083
U0021,P0475,0.0,0.8160000000000001,1.0,1.0,1.0,4.08,5.793013608384144,0.409,0.225,180,5,26.38670769827295
U0021,P0482,0.5,0.8380000000000001,0.2,1.0,1.0,4.19,6.35088571671474,0.687,0.845,30,5,17.15688884525398
U0021,P0483,0.0,0.8119999999999999,0.0,1.0,1.0,4.06,7.228388451573604,0.882,0.367,30,5,12.312806033514612
U0021,P0485,0.5,0.8160000000000001,0.2,1.0,1.0,4.08,3.784189633918261,0.274,0.507,60,5,10.146085733144076
U0021,P0486,0.0,0.8320000000000001,1.0,1.0,1.0,4.16,4.6913478822291435,0.46,0.858,90,5,0.7501104686420704
U0021,P0487,0.5,0.8960000000000001,0.6,1.0,1.0,4.48,4.718498871295094,0.566,0.161,120,5,20.144976272322868
U0021,P0492,0.0,0.732,1.0,1.0,1.0,3.66,5.44673737166631,0.397,0.349,60,5,15.950741468430094
U0021,P0493,0.5,0.82,0.0,1.0,1.0,4.1,4.110873864173311,0.399,0.645,180,5,9.56854332416159
U0021,P0494,0.5,0.9560000000000001,1.0,1.0,1.0,4.78,6.553933404025811,0.866,0.195,180,5,12.980088399253095
U0022,P0004,0.25,0.16900000000000004,0.6,1.0,1.0,4.81,6.421622267806518,0.679,0.831,60,7,17.558091377448335
U0022,P0005,0.5,0.09699999999999998,0.0,1.0,1.0,3.89,6.152732694704104,0.456,0.903,45,7,30.200108024914798
U0022,P0015,0.5,0.15800000000000003,0.6,1.0,1.0,3.83,5.153291594497779,0.446,0.842,45,7,2.7060162214022223
U0022,P0022,0.25,0.644,0.0,1.0,1.0,4.05,5.14166355650266,0.471,0.356,30,7,41.43586281062508
U0022,P0034,0.0,0.836,0.2,1.0,1.0,4.07,6.704414354964107,0.693,0.164,90,7,36.87952757547926
U0022,P0038,0.5,0.519,0.0,1.0,1.0,2.92,6.48768401848461,0.682,0.481,90,7,23.204557136248056
U0022,P0040,0.25,0.784,1.0,1.0,1.0,4.14,3.1354942159291497,0.249,0.216,150,7,51.4943134517072
U0022,P0041,0.5,0.052000000000000046,0.0,1.0,1.0,4.0,5.929589143389895,0.485,0.948,150,7,26.667845889455485
U0022,P0043,0.25,0.477,1.0,1.0,1.0,3.74,4.90527477843843,0.441,0.523,30,7,13.440591384974688
U0022,P0054,0.25,0.43700000000000006,0.6,1.0,1.0,4.95,5.71042701737487,0.693,0.563,45,7,12.611431934534288
U0022,P0056,0.0,0.42400000000000004,1.0,1.0,1.0,3.24,5.472270673671475,0.286,0.576,60,7,24.458287994807307
U0022,P0063,0.25,0.642,1.0,1.0,1.0,4.36,8.128585200374497,1.0,0.358,45,7,28.875524388162834
U0022,P0067,0.5,0.20999999999999996,0.6,1.0,1.0,3.62,6.068425588244111,0.527,0.79,90,7,18.30315051839734
U0022,P0074,0.5,0.728,0.0,1.0,1.0,3.54,3.9318256327243257,0.327,0.272,150,7,43.30910130134039
U0022,P0081,0.0,0.635,0.0,1.0,1.0,3.66,6.4457198193855785,0.555,0.365,180,7,16.81497879702916
U0022,P0083,0.5,0.049000000000000044,0.2,1.0,1.0,4.53,5.996452088619021,0.563,0.951,150,7,35.71801317684574
U0022,P0084,0.5,0.523,0.6,1.0,1.0,4.47,7.776535028185241,1.0,0.477,60,7,22.51483391911521
U0022,P0089,0.0,0.049000000000000044,0.6,1.0,1.0,4.11,7.244941546337007,1.0,0.951,150,7,37.50587484327756
U0022,P0091,0.25,0.365,0.0,1.0,1.0,4.38,4.477336814478207,0.301,0.635,90,7,28.057756306488475
U0022,P0092,0.25,0.48,1.0,1.0,1.0,3.62,6.07993319509559,0.409,0.52,90,7,28.875235833910722
U0022,P0096,0.0,0.21399999999999997,1.0,1.0,1.0,3.9,6.52795791762255,0.569,0.786,90,7,42.76353664147537
U0022,P0102,0.0,0.544,0.2,1.0,1.0,4.59,6.7650389767805414,0.896,0.456,120,7,12.800946468450444
U0022,P0107,0.25,0.02100000000000002,1.0,1.0,1.0,4.53,6.282266746896006,0.812,0.979,90,7,49.35974097743205
U0022,P0115,0.25,0.32799999999999996,0.0,1.0,1.0,3.78,6.317164686747284,0.541,0.672,45,7,39.92907860025496
U0022,P0122,0.25,0.20499999999999996,1.0,1.0,1.0,4.33,6.539585955617669,0.798,0.795,60,7,23.340921104831082
U0022,P0123,0.25,0.614,0.6,1.0,1.0,3.56,5.099866427824199,0.282,0.386,90,7,14.763972800822723
U0022,P0125,0.0,0.33199999999999996,1.0,1.0,1.0,4.89,5.986452005284438,0.755,0.668,60,7,41.52219792167202
U0022,P0126,0.25,0.43200000000000005,0.6,1.0,1.0,3.53,6.602587892189336,0.622,0.568,60,7,41.859884893422795
U0022,P0133,0.25,0.383,0.2,1.0,1.0,3.99,4.007333185232471,0.265,0.617,60,7,21.98497238965971
U0022,P0142,0.0,0.133,1.0,1.0,1.0,4.81,4.02535169073515,0.312,0.867,45,7,17.076521983745742
U0022,P0144,0.0,0.687,0.6,1.0,1.0,4.03,6.206575926724928,0.688,0.313,120,7,28.681208435676698
U0022,P0146,0.5,0.469,1.0,1.0,1.0,4.01,4.912654885736052,0.467,0.531,30,7,28.51951179230161
U0022,P0150,0.5,0.08199999999999996,1.0,1.0,1.0,4.47,6.255750041753367,0.623,0.918,90,7,25.552719805990584
U0022,P0151,0.0,0.14700000000000002,1.0,1.0,1.0,3.73,4.8283137373023015,0.305,0.853,180,7,40.5759483763221
U0022,P0155,0.25,0.521,1.0,1.0,1.0,4.35,5.2574953720277815,0.361,0.479,90,7,8.45626702040183
U0022,P0162,0.5,0.759,1.0,1.0,1.0,3.73,8.01102337918644,1.0,0.241,45,7,20.01289912405086
U0022,P0164,0.5,0.03300000000000003,0.2,1.0,1.0,4.62,6.450470422144176,0.56,0.967,150,7,21.653912017172058
U0022,P0170,0.25,0.15500000000000003,0.2,1.0,1.0,4.29,4.8283137373023015,0.58,0.845,60,7,16.148200929094653
U0022,P0174,0.25,0.903,0.6,1.0,1.0,3.45,3.828641396489095,0.409,0.097,150,7,26.784457997252325
U0022,P0175,0.25,0.771,0.6,1.0,1.0,3.78,5.247024072160486,0.321,0.229,150,7,39.1967762709646
U0022,P0180,0.25,0.5660000000000001,0.2,1.0,1.0,4.25,4.51085950651685,0.491,0.434,150,7,15.915443660494432
U0022,P0181,0.0,0.30400000000000005,1.0,1.0,1.0,4.33,7.3395376954076745,1.0,0.696,150,7,26.388447165945152
U0022,P0185,0.0,0.667,0.2,1.0,1.0,4.14,4.574710978503383,0.359,0.333,30,7,21.005666250547936
U0022,P0189,0.5,0.263,1.0,1.0,1.0,4.49,5.720311776607412,0.596,0.737,30,7,6.108195678700842
U0022,P0191,0.25,0.10799999999999998,1.0,1.0,1.0,3.72,4.787491742782046,0.38,0.892,90,7,43.84485928658915
U0022,P0201,0.0,0.03200000000000003,0.2,1.0,1.0,3.38,4.787491742782046,0.465,0.968,30,7,27.203882583891204
U0022,P0202,0.0,0.911,0.2,1.0,1.0,4.1,5.556828061699537,0.478,0.089,150,7,18.267204663279944
U0022,P0205,0.25,0.18700000000000006,1.0,1.0,1.0,4.15,6.118097198041348,0.546,0.813,120,7,28.239788484946725
U0022,P0211,0.25,0.649,0.0,1.0,1.0,5.0,7.60688453121963,1.0,0.351,120,7,40.27306230158017
U0022,P0215,0.25,0.018000000000000016,0.6,1.0,1.0,4.58,3.4011973816621555,0.423,0.982,180,7,41.688123243816854
U0022,P0224,0.25,0.015000000000000013,0.0,1.0,1.0,4.26,4.382026634673881,0.279,0.985,60,7,17.29453890902541
U0022,P0226,0.25,0.03500000000000003,1.0,1.0,1.0,4.07,6.646390514847729,0.871,0.965,120,7,31.540502695933895
U0022,P0235,0.25,0.509,0.2,1.0,1.0,3.86,4.812184355372417,0.372,0.491,150,7,29.45176026397717
U0022,P0236,0.25,0.13,0.2,1.0,1.0,3.98,2.772588722239781,0.317,0.87,60,7,51.10570904799566
U0022,P0240,0.25,0.5349999999999999,0.0,1.0,1.0,5.0,6.843749949006225,0.951,0.465,120,7,15.281392598024594
U0022,P0245,0.0,0.91,0.0,1.0,1.0,4.86,6.558197802812269,0.673,0.09,45,7,21.26112318999526
U0022,P0246,0.5,0.33799999999999997,0.2,1.0,1.0,4.1,7.27655640271871,1.0,0.662,150,7,47.898085571902655
U0022,P0259,0.5,0.049000000000000044,0.6,1.0,1.0,4.33,4.330733340286331,0.32,0.951,60,7,8.77205007524022
U0022,P0262,0.25,0.726,0.2,1.0,1.0,3.8,6.186208623900494,0.525,0.274,90,7,26.647092493846174
U0022,P0265,0.5,0.69,0.0,1.0,1.0,4.22,4.418840607796598,0.584,0.31,60,7,12.35957376639368
U0022,P0277,0.25,0.821,0.6,1.0,1.0,4.63,5.808142489980444,0.449,0.179,180,7,47.71266583626037
U0022,P0289,0.5,0.6819999999999999,0.2,1.0,1.0,4.21,6.42648845745769,0.804,0.318,30,7,25.37249385797066
U0022,P0297,0.25,0.911,1.0,1.0,1.0,4.32,5.902633333401366,0.481,0.089,180,7,13.62747519164033
U0022,P0301,0.25,0.704,0.0,1.0,1.0,4.44,4.394449154672439,0.296,0.296,120,7,24.966033364600534
U0022,P0308,0.5,0.33099999999999996,0.0,1.0,1.0,5.0,5.655991810819852,0.65,0.669,30,7,21.643770973843004
U0022,P0311,0.25,0.387,0.6,1.0,1.0,3.74,6.066108090103747,0.436,0.613,30,7,33.395438549722776
U0022,P0314,0.5,0.716,0.0,1.0,1.0,3.65,5.351858133476067,0.579,0.284,45,7,22.75108983456487
U0022,P0319,0.25,0.6719999999999999,0.2,1.0,1.0,4.47,5.5909869805108565,0.502,0.328,120,7,28.862265827904086
U0022,P0325,0.5,0.20799999999999996,0.6,1.0,1.0,4.0,6.336825731146441,0.61,0.792,30,7,48.685365211405504
U0022,P0327,0.25,0.01100000000000001,0.0,1.0,1.0,3.98,4.174387269895637,0.483,0.989,90,7,9.945360836079006
U0022,P0336,0.5,0.278,0.2,1.0,1.0,4.66,3.044522437723423,0.302,0.722,180,7,47.781345683736454
U0022,P0344,0.25,0.727,0.2,1.0,1.0,3.99,5.056245805348308,0.403,0.273,90,7,45.0505360625489
U0022,P0349,0.25,0.808,0.2,1.0,1.0,4.25,4.007333185232471,0.525,0.192,150,7,8.243805327326076
U0022,P0350,0.25,0.264,0.6,1.0,1.0,4.52,5.2832037287379885,0.324,0.736,180,7,28.585211254535178
U0022,P0354,0.25,0.75,0.0,1.0,1.0,3.52,7.605890001053122,1.0,0.25,90,7,16.776809990703715
U0022,P0355,0.25,0.378,0.2,1.0,1.0,3.16,7.535830462798367,1.0,0.622,180,7,47.48721947842541
U0022,P0357,0.25,0.737,0.6,1.0,1.0,3.85,5.981414211254481,0.4,0.263,60,7,48.469425533835775
U0022,P0362,0.5,0.683,0.0,1.0,1.0,3.49,6.391917113392602,0.492,0.317,30,7,22.9621752381809
U0022,P0363,0.25,0.503,0.0,1.0,1.0,4.18,5.2832037287379885,0.564,0.497,45,7,28.260934808505763
U0022,P0370,0.25,0.20299999999999996,0.2,1.0,1.0,4.85,6.717804695023691,0.739,0.797,120,7,32.3859635891177
U0022,P0378,0.25,0.135,1.0,1.0,1.0,3.67,8.658866349732383,1.0,0.865,90,7,26.425484728415253
U0022,P0383,0.25,0.10399999999999998,0.6,1.0,1.0,4.62,4.663439094112067,0.311,0.896,120,7,51.01403002427391
U0022,P0385,0.25,0.5589999999999999,1.0,1.0,1.0,3.82,7.675081857716334,1.0,0.441,120,7,13.258460635024283
U0022,P0393,0.25,0.10799999999999998,0.2,1.0,1.0,4.35,6.79794041297493,0.641,0.892,90,7,41.870758271470486
U0022,P0406,0.5,0.759,1.0,1.0,1.0,4.02,4.976733742420574,0.349,0.241,180,7,19.084086357734034
U0022,P0414,0.25,0.763,1.0,1.0,1.0,4.81,4.875197323201151,0.574,0.237,45,7,40.27047958033059
U0022,P0415,0.25,0.010000000000000009,0.2,1.0,1.0,3.91,5.1647859739235145,0.548,0.99,90,7,12.758583952297743
U0022,P0417,0.25,0.8180000000000001,0.0,1.0,1.0,3.65,4.584967478670572,0.493,0.182,150,7,18.448096133824848
U0022,P0423,0.0,0.509,0.6,1.0,1.0,4.17,6.091309882077698,0.546,0.491,30,7,47.4158805177508
U0022,P0429,0.25,0.893,1.0,1.0,1.0,3.73,6.066108090103747,0.596,0.107,30,7,17.071947513000676
U0022,P0430,0.0,0.237,0.2,1.0,1.0,3.85,6.259581464064923,0.474,0.763,60,7,17.028846480795668
U0022,P0431,0.0,0.347,0.2,1.0,1.0,4.19,3.6888794541139363,0.291,0.653,150,7,5.842790621007657
U0022,P0436,0.25,0.05300000000000005,0.2,1.0,1.0,4.02,4.543294782270004,0.464,0.947,150,7,25.34834727446707
U0022,P0442,0.5,0.040000000000000036,0.6,1.0,1.0,3.88,6.75343791859778,0.708,0.96,120,7,13.963234314594446
U0022,P0443,0.25,0.124,0.2,1.0,1.0,4.41,7.716460800176355,1.0,0.876,90,7,40.40483473787091
U0022,P0445,0.25,0.33799999999999997,0.0,1.0,1.0,4.37,6.8308742346461795,0.666,0.662,150,7,38.57571680884377
U0022,P0457,0.5,0.694,1.0,1.0,1.0,4.21,7.393263094763838,1.0,0.306,150,7,40.72397814229565
U0022,P0461,0.0,0.21799999999999997,0.2,1.0,1.0,4.58,4.276666119016055,0.594,0.782,120,7,43.361345349253966
U0022,P0467,0.25,0.049000000000000044,0.2,1.0,1.0,3.45,2.8903717578961645,0.194,0.951,90,7,5.449052949714766
U0022,P0472,0.25,0.635,0.2,1.0,1.0,4.39,5.384495062789089,0.434,0.365,30,7,50.71333838276566
U0022,P0477,0.25,0.823,0.2,1.0,1.0,3.54,7.232733136177615,1.0,0.177,60,7,47.303144245190076
U0022,P0478,0.25,0.754,1.0,1.0,1.0,4.06,6.841615476477592,0.877,0.246,150,7,43.37586424240135
U0022,P0479,0.25,0.771,0.0,1.0,1.0,4.25,6.049733455231958,0.532,0.229,90,7,10.679637818023341
U0022,P0480,0.25,0.9390000000000001,1.0,1.0,1.0,4.36,6.037870919922137,0.555,0.061,90,7,43.36474687457014
U0022,P0491,0.25,0.749,1.0,1.0,1.0,4.45,6.0112671744041615,0.433,0.251,120,7,14.142464451114753
