traveler_id,poi_id,interaction_type,timestamp,interaction_weight
U0024,P0048,visit,2025-07-19 13:53:00,8
U0024,P0071,view,2025-07-20 01:21:00,1
U0024,P0213,share,2025-07-21 01:05:00,5
U0024,P0097,view,2025-07-24 15:32:00,1
U0024,P0266,visit,2025-07-27 21:47:00,8
U0024,P0410,view,2025-08-01 11:40:00,1
U0024,P0473,click,2025-08-02 22:19:00,2
U0024,P0203,save,2025-08-05 00:07:00,4
U0024,P0323,view,2025-08-08 13:58:00,1
U0024,P0456,visit,2025-08-11 17:01:00,8
U0024,P0316,visit,2025-08-13 07:32:00,8
U0024,P0416,view,2025-08-13 14:53:00,1
U0024,P0132,click,2025-08-18 22:27:00,2
U0024,P0234,click,2025-08-19 18:15:00,2
U0024,P0396,view,2025-08-26 04:30:00,1
U0024,P0197,view,2025-08-28 04:56:00,1
U0024,P0425,share,2025-08-30 00:55:00,5
U0024,P0192,share,2025-08-31 10:18:00,5
U0024,P0409,view,2025-09-02 14:44:00,1
U0024,P0459,save,2025-09-07 08:21:00,4
U0024,P0432,click,2025-09-11 23:37:00,2
U0024,P0341,save,2025-09-15 01:51:00,4
U0024,P0408,visit,2025-09-16 05:05:00,8
U0024,P0276,share,2025-09-17 03:10:00,5
U0024,P0334,visit,2025-09-21 19:42:00,8
U0024,P0035,dismiss,2025-10-13 08:57:00,-3
U0024,P0094,visit,2025-10-30 23:39:00,8
U0025,P0385,save,2025-01-02 03:35:00,4
U0025,P0480,view,2025-01-12 10:27:00,1
U0025,P0224,share,2025-01-21 16:09:00,5
U0025,P0491,view,2025-01-22 00:52:00,1
U0025,P0246,share,2025-01-23 13:30:00,5
U0025,P0362,view,2025-01-24 15:55:00,1
U0025,P0277,share,2025-01-24 21:56:00,5
U0025,P0336,click,2025-01-28 18:33:00,2
U0025,P0211,view,2025-01-31 15:17:00,1
U0025,P0122,view,2025-02-03 15:01:00,1
U0025,P0038,view,2025-02-09 11:43:00,1
U0025,P0443,save,2025-02-13 17:38:00,4
U0025,P0308,save,2025-02-15 12:44:00,4
U0025,P0175,share,2025-02-20 17:10:00,5
U0025,P0429,click,2025-03-02 11:19:00,2
U0025,P0477,view,2025-03-02 19:54:00,1
U0025,P0344,visit,2025-03-03 01:12:00,8
U0025,P0041,click,2025-03-04 04:46:00,2
U0025,P0092,view,2025-03-06 09:36:00,1
U0025,P0126,view,2025-03-14 11:34:00,1
U0025,P0445,view,2025-03-14 13:57:00,1
U0025,P0467,view,2025-03-22 17:23:00,1
U0025,P0089,click,2025-03-24 23:34:00,2
U0025,P0297,view,2025-03-25 04:32:00,1
U0025,P0144,visit,2025-03-26 22:01:00,8
U0025,P0043,dismiss,2025-03-28 01:39:00,-3
U0025,P0091,view,2025-04-03 13:01:00,1
U0025,P0417,click,2025-04-04 23:31:00,2
U0025,P0015,save,2025-04-07 15:32:00,4
U0025,P0259,click,2025-05-02 15:32:00,2
U0025,P0240,visit,2025-05-03 19:37:00,8
U0025,P0181,click,2025-05-07 17:41:00,2
U0025,P0430,click,2025-05-11 02:09:00,2
U0025,P0040,click,2025-05-12 02:07:00,2
U0025,P0215,save,2025-05-14 22:28:00,4
U0025,P0236,visit,2025-05-18 01:20:00,8
U0025,P0107,click,2025-05-21 06:15:00,2
U0025,P0142,view,2025-06-06 09:13:00,1
U0025,P0180,share,2025-06-07 13:43:00,5
U0025,P0170,view,2025-06-15 08:24:00,1
U0025,P0005,save,2025-06-16 05:01:00,4
U0025,P0393,click,2025-06-28 02:55:00,2
U0025,P0479,view,2025-07-09 18:18:00,1
U0025,P0498,share,2025-07-11 09:18:00,5
U0025,P0146,save,2025-07-13 15:53:00,4
U0025,P0067,view,2025-07-19 03:20:00,1
U0025,P0096,view,2025-07-22 08:37:00,1
U0025,P0289,view,2025-07-22 10:34:00,1
U0025,P0155,view,2025-07-28 14:05:00,1
U0025,P0478,save,2025-07-28 20:14:00,4
U0025,P0265,click,2025-07-29 12:14:00,2
U0025,P0235,click,2025-08-05 17:28:00,2
U0025,P0202,dismiss,2025-08-10 06:39:00,-3
U0025,P0083,save,2025-08-14 22:59:00,4
U0025,P0151,click,2025-08-15 23:17:00,2
U0025,P0074,view,2025-08-18 04:55:00,1
U0025,P0327,dismiss,2025-08-23 04:45:00,-3
U0025,P0125,visit,2025-08-24 14:42:00,8
U0025,P0133,click,2025-08-26 17:26:00,2
U0025,P0262,view,2025-08-26 19:18:00,1
U0025,P0414,visit,2025-08-31 01:47:00,8
U0025,P0054,view,2025-09-01 06:28:00,1
U0025,P0311,share,2025-09-06 00:50:00,5
U0025,P0406,save,2025-09-13 20:27:00,4
U0025,P0084,visit,2025-09-16 10:56:00,8
U0025,P0205,dismiss,2025-09-16 12:07:00,-3
U0025,P0442,view,2025-09-19 09:02:00,1
U0025,P0162,visit,2025-09-27 12:37:00,8
U0025,P0461,click,2025-09-28 10:24:00,2
U0025,P0056,dismiss,2025-09-30 05:01:00,-3
U0025,P0314,view,2025-10-12 08:56:00,1
U0025,P0423,dismiss,2025-10-14 02:12:00,-3
U0025,P0378,view,2025-10-14 16:49:00,1
U0026,P0365,view,2025-01-04 11:00:00,1
U0026,P0167,view,2025-01-05 16:37:00,1
U0026,P0007,view,2025-01-06 14:24:00,1
U0026,P0232,view,2025-01-14 14:33:00,1
U0026,P0114,visit,2025-01-24 19:37:00,8
U0026,P0003,click,2025-01-28 10:33:00,2
U0026,P0440,click,2025-01-28 20:50:00,2
U0026,P0278,view,2025-01-29 17:03:00,1
U0026,P0060,click,2025-01-30 07:32:00,2
U0026,P0216,click,2025-02-05 10:12:00,2
U0026,P0229,dismiss,2025-02-18 20:28:00,-3
U0026,P0279,click,2025-02-19 19:48:00,2
U0026,P0434,view,2025-02-21 00:53:00,1
U0026,P0138,click,2025-03-08 06:12:00,2
U0026,P0249,view,2025-04-02 06:01:00,1
U0026,P0113,visit,2025-04-07 17:18:00,8
U0026,P0120,view,2025-04-16 12:11:00,1
U0026,P0076,dismiss,2025-04-18 09:29:00,-3
U0026,P0382,click,2025-04-25 22:14:00,2
U0026,P0136,dismiss,2025-05-02 02:49:00,-3
U0026,P0199,dismiss,2025-05-03 11:51:00,-3
U0026,P0154,view,2025-05-03 15:47:00,1
U0026,P0208,view,2025-05-05 04:51:00,1
U0026,P0458,view,2025-05-15 23:11:00,1
U0026,P0152,view,2025-05-29 14:12:00,1
U0026,P0214,view,2025-05-31 12:25:00,1
U0026,P0225,view,2025-06-09 02:40:00,1
U0026,P0379,view,2025-06-09 18:27:00,1
U0026,P0106,view,2025-06-18 05:06:00,1
U0026,P0065,view,2025-06-23 17:15:00,1
U0026,P0220,view,2025-06-23 20:43:00,1
U0026,P0490,view,2025-06-25 09:23:00,1
U0026,P0284,view,2025-06-26 06:12:00,1
U0026,P0157,click,2025-07-03 09:37:00,2
U0026,P0109,view,2025-07-04 01:01:00,1
U0026,P0039,booking,2025-07-10 21:10:00,10
U0026,P0250,view,2025-07-11 10:38:00,1
U0026,P0068,share,2025-07-30 07:55:00,5
U0026,P0186,view,2025-08-04 15:46:00,1
U0026,P0368,view,2025-08-08 20:15:00,1
U0026,P0200,view,2025-08-15 01:19:00,1
U0026,P0448,view,2025-08-21 01:31:00,1
U0026,P0069,view,2025-08-26 13:56:00,1
U0026,P0227,share,2025-08-27 19:13:00,5
U0026,P0404,view,2025-08-29 09:38:00,1
U0026,P0489,save,2025-08-31 07:21:00,4
U0026,P0066,visit,2025-09-20 20:48:00,8
U0026,P0105,view,2025-09-30 12:44:00,1
U0026,P0145,click,2025-10-05 04:09:00,2
U0026,P0161,view,2025-10-12 03:09:00,1
U0026,P0453,share,2025-10-24 03:05:00,5
U0026,P0016,click,2025-10-24 18:21:00,2
U0026,P0255,visit,2025-10-31 06:57:00,8
U0027,P0257,view,2025-01-04 04:28:00,1
U0027,P0222,view,2025-01-05 15:51:00,1
U0027,P0060,visit,2025-01-06 21:17:00,8
U0027,P0032,visit,2025-01-10 19:06:00,8
U0027,P0168,click,2025-01-14 05:12:00,2
U0027,P0078,dismiss,2025-01-18 21:34:00,-3
U0027,P0287,view,2025-01-20 00:16:00,1
U0027,P0003,view,2025-01-25 20:51:00,1
U0027,P0026,view,2025-02-05 12:18:00,1
U0027,P0138,click,2025-02-05 12:57:00,2
U0027,P0382,dismiss,2025-02-09 03:32:00,-3
U0027,P0066,visit,2025-02-16 09:41:00,8
U0027,P0160,dismiss,2025-02-25 10:36:00,-3
U0027,P0113,view,2025-02-28 22:58:00,1
U0027,P0269,view,2025-03-11 10:42:00,1
U0027,P0329,save,2025-03-13 18:55:00,4
U0027,P0250,dismiss,2025-03-20 14:22:00,-3
U0027,P0401,view,2025-03-22 03:08:00,1
U0027,P0255,view,2025-03-26 08:13:00,1
U0027,P0453,save,2025-03-28 02:42:00,4
U0027,P0286,view,2025-04-01 01:52:00,1
U0027,P0114,save,2025-04-01 09:07:00,4
U0027,P0228,view,2025-04-16 04:55:00,1
U0027,P0249,click,2025-04-16 07:18:00,2
U0027,P0261,view,2025-04-16 09:27:00,1
U0027,P0186,visit,2025-04-22 15:26:00,8
U0027,P0076,view,2025-05-07 16:21:00,1
U0027,P0154,view,2025-05-08 05:57:00,1
U0027,P0229,click,2025-06-05 02:10:00,2
U0027,P0434,view,2025-06-16 13:28:00,1
U0027,P0069,save,2025-06-16 18:01:00,4
U0027,P0306,booking,2025-07-17 06:30:00,10
U0027,P0451,dismiss,2025-07-20 02:34:00,-3
U0027,P0121,booking,2025-07-20 12:13:00,10
U0027,P0476,click,2025-08-13 14:54:00,2
U0027,P0278,booking,2025-08-21 01:23:00,10
U0027,P0039,visit,2025-08-22 11:44:00,8
U0027,P0489,view,2025-08-23 08:12:00,1
U0027,P0152,click,2025-08-23 12:58:00,2
U0027,P0279,dismiss,2025-08-25 18:02:00,-3
U0027,P0106,click,2025-08-26 15:29:00,2
U0027,P0008,click,2025-09-15 22:43:00,2
U0027,P0128,click,2025-09-23 00:10:00,2
U0027,P0411,click,2025-09-25 20:42:00,2
U0027,P0208,click,2025-10-01 23:25:00,2
U0027,P0458,view,2025-10-02 13:30:00,1
U0027,P0284,click,2025-10-11 03:23:00,2
U0027,P0161,booking,2025-10-13 00:23:00,10
U0027,P0227,save,2025-10-18 01:59:00,4
U0027,P0016,click,2025-10-18 20:51:00,2
U0027,P0232,click,2025-10-19 15:29:00,2
U0028,P0462,visit,2025-01-04 02:55:00,8
U0028,P0166,booking,2025-01-20 03:24:00,10
U0028,P0359,share,2025-01-22 03:13:00,5
U0028,P0495,save,2025-01-27 20:09:00,4
U0028,P0447,share,2025-01-31 23:11:00,5
U0028,P0129,view,2025-02-01 08:48:00,1
U0028,P0351,view,2025-02-06 13:56:00,1
U0028,P0158,view,2025-02-10 13:46:00,1
U0028,P0017,view,2025-02-11 16:58:00,1
U0028,P0143,click,2025-02-12 09:38:00,2
U0028,P0374,click,2025-02-15 03:40:00,2
U0028,P0050,visit,2025-02-19 02:49:00,8
U0028,P0169,view,2025-03-05 08:04:00,1
U0028,P0345,save,2025-03-10 06:31:00,4
U0028,P0335,booking,2025-03-15 08:47:00,10
U0028,P0046,click,2025-03-27 15:28:00,2
U0028,P0318,click,2025-03-28 15:00:00,2
U0028,P0399,booking,2025-03-30 18:35:00,10
U0028,P0254,click,2025-03-31 08:24:00,2
U0028,P0206,save,2025-04-01 19:15:00,4
U0028,P0187,click,2025-04-04 16:07:00,2
U0028,P0391,click,2025-04-07 13:10:00,2
U0028,P0260,view,2025-04-08 00:00:00,1
U0028,P0441,booking,2025-04-15 04:05:00,10
U0028,P0156,click,2025-04-15 07:32:00,2
U0028,P0484,view,2025-04-16 17:03:00,1
U0028,P0019,view,2025-04-18 23:25:00,1
U0028,P0272,dismiss,2025-04-19 05:12:00,-3
U0028,P0280,click,2025-04-24 19:55:00,2
U0028,P0424,share,2025-05-01 15:31:00,5
U0028,P0380,save,2025-05-05 15:02:00,4
U0028,P0438,view,2025-05-17 15:30:00,1
U0028,P0184,view,2025-05-20 15:05:00,1
U0028,P0367,dismiss,2025-06-04 16:34:00,-3
U0028,P0037,click,2025-06-07 23:26:00,2
U0028,P0388,view,2025-06-19 10:15:00,1
U0028,P0405,view,2025-06-20 04:45:00,1
U0028,P0426,view,2025-06-22 11:43:00,1
U0028,P0238,click,2025-06-22 19:27:00,2
U0028,P0275,dismiss,2025-06-25 00:37:00,-3
U0028,P0302,view,2025-07-04 12:24:00,1
U0028,P0392,view,2025-07-08 22:03:00,1
U0028,P0463,visit,2025-07-11 05:45:00,8
U0028,P0427,save,2025-07-11 12:31:00,4
U0028,P0455,visit,2025-07-11 15:25:00,8
U0028,P0077,view,2025-07-15 13:54:00,1
U0028,P0317,view,2025-07-15 16:20:00,1
U0028,P0058,view,2025-07-29 14:40:00,1
U0028,P0172,click,2025-08-01 12:47:00,2
U0028,P0390,view,2025-08-02 20:18:00,1
U0028,P0248,view,2025-08-05 16:39:00,1
U0028,P0196,visit,2025-08-06 23:15:00,8
U0028,P0251,save,2025-08-07 08:44:00,4
U0028,P0452,view,2025-08-09 05:11:00,1
U0028,P0137,share,2025-08-10 04:52:00,5
U0028,P0326,save,2025-08-12 08:49:00,4
U0028,P0371,view,2025-08-18 20:12:00,1
U0028,P0400,click,2025-08-28 09:10:00,2
U0028,P0193,view,2025-08-29 06:09:00,1
U0028,P0332,view,2025-09-08 20:44:00,1
U0028,P0252,dismiss,2025-09-09 02:12:00,-3
U0028,P0346,view,2025-09-14 23:46:00,1
U0029,P0052,share,2025-01-01 09:03:00,5
U0029,P0228,save,2025-01-05 11:46:00,4
U0029,P0168,view,2025-01-12 18:36:00,1
U0029,P0199,view,2025-01-18 02:07:00,1
U0029,P0060,booking,2025-02-02 22:58:00,10
U0029,P0167,click,2025-02-24 12:00:00,2
U0029,P0114,view,2025-03-02 05:55:00,1
U0029,P0434,save,2025-03-02 07:25:00,4
U0029,P0138,click,2025-03-02 16:41:00,2
U0029,P0165,view,2025-03-03 03:05:00,1
U0029,P0446,view,2025-03-04 15:41:00,1
U0029,P0008,click,2025-03-06 03:20:00,2
U0029,P0066,booking,2025-03-06 16:42:00,10
U0029,P0007,view,2025-03-07 18:13:00,1
U0029,P0286,view,2025-03-09 10:48:00,1
U0029,P0348,click,2025-03-12 14:44:00,2
U0029,P0257,click,2025-03-16 06:13:00,2
U0029,P0368,view,2025-03-16 09:53:00,1
U0029,P0145,click,2025-03-17 12:27:00,2
U0029,P0279,view,2025-03-18 20:46:00,1
U0029,P0157,save,2025-03-23 00:35:00,4
U0029,P0154,click,2025-04-10 22:54:00,2
U0029,P0032,view,2025-04-11 23:41:00,1
U0029,P0109,save,2025-04-21 15:18:00,4
U0029,P0232,click,2025-04-26 22:47:00,2
U0029,P0489,view,2025-05-21 20:41:00,1
U0029,P0458,click,2025-05-26 04:47:00,2
U0029,P0136,click,2025-06-03 01:33:00,2
U0029,P0460,click,2025-06-03 21:58:00,2
U0029,P0315,save,2025-06-10 03:02:00,4
U0029,P0401,save,2025-06-10 12:36:00,4
U0029,P0031,view,2025-06-23 18:27:00,1
U0029,P0261,view,2025-07-06 21:59:00,1
U0029,P0068,visit,2025-07-12 22:50:00,8
U0029,P0284,view,2025-07-18 13:20:00,1
U0029,P0014,view,2025-07-20 12:04:00,1
U0029,P0404,view,2025-08-11 09:36:00,1
U0029,P0120,save,2025-08-16 11:00:00,4
U0029,P0225,click,2025-08-22 04:38:00,2
U0029,P0411,click,2025-08-26 20:24:00,2
U0029,P0016,view,2025-08-31 05:03:00,1
U0029,P0209,click,2025-09-05 09:57:00,2
U0029,P0152,click,2025-09-05 20:44:00,2
U0029,P0078,click,2025-09-07 23:25:00,2
U0029,P0347,view,2025-09-08 09:44:00,1
U0029,P0387,view,2025-09-15 22:07:00,1
U0029,P0287,view,2025-09-23 18:34:00,1
U0029,P0250,view,2025-10-03 05:25:00,1
U0029,P0269,view,2025-10-03 14:20:00,1
U0029,P0106,booking,2025-10-06 05:27:00,10
U0029,P0490,dismiss,2025-10-12 17:50:00,-3
U0029,P0365,view,2025-10-15 08:54:00,1
U0029,P0069,click,2025-10-21 11:08:00,2
U0029,P0113,click,2025-10-22 03:43:00,2
U0029,P0220,click,2025-10-25 01:54:00,2
U0030,P0336,click,2025-01-01 01:42:00,2
U0030,P0181,view,2025-01-05 13:30:00,1
U0030,P0005,view,2025-01-07 21:15:00,1
U0030,P0246,view,2025-01-19 14:57:00,1
U0030,P0056,click,2025-01-20 08:12:00,2
U0030,P0479,click,2025-01-25 05:02:00,2
U0030,P0022,click,2025-01-27 12:26:00,2
U0030,P0150,click,2025-01-27 13:31:00,2
U0030,P0191,visit,2025-01-27 21:53:00,8
U0030,P0325,save,2025-02-01 16:27:00,4
U0030,P0480,click,2025-02-08 11:53:00,2
U0030,P0202,click,2025-02-10 02:46:00,2
U0030,P0393,view,2025-02-12 13:15:00,1
U0030,P0442,view,2025-02-14 09:26:00,1
U0030,P0054,dismiss,2025-02-21 13:31:00,-3
U0030,P0142,view,2025-02-22 22:46:00,1
U0030,P0311,visit,2025-02-25 00:08:00,8
U0030,P0423,view,2025-02-26 08:23:00,1
U0030,P0041,save,2025-02-27 10:58:00,4
U0030,P0415,share,2025-03-03 04:25:00,5
U0030,P0004,save,2025-03-05 15:00:00,4
U0030,P0472,view,2025-03-07 10:48:00,1
U0030,P0314,save,2025-03-10 12:26:00,4
U0030,P0327,view,2025-03-11 15:31:00,1
U0030,P0123,save,2025-03-13 11:47:00,4
U0030,P0126,click,2025-03-16 13:01:00,2
U0030,P0301,view,2025-03-28 21:59:00,1
U0030,P0354,click,2025-04-04 14:22:00,2
U0030,P0417,view,2025-04-05 08:31:00,1
U0030,P0362,view,2025-04-07 18:40:00,1
U0030,P0063,save,2025-04-08 09:02:00,4
U0030,P0034,view,2025-04-08 23:00:00,1
U0030,P0015,visit,2025-04-12 02:33:00,8
U0030,P0102,dismiss,2025-04-22 09:59:00,-3
U0030,P0133,share,2025-04-26 15:25:00,5
U0030,P0164,visit,2025-05-03 02:10:00,8
U0030,P0155,click,2025-05-06 23:42:00,2
U0030,P0431,click,2025-05-08 21:38:00,2
U0030,P0040,booking,2025-05-15 22:15:00,10
U0030,P0089,view,2025-05-16 06:00:00,1
U0030,P0162,save,2025-05-24 03:55:00,4
U0030,P0038,view,2025-05-24 11:45:00,1
U0030,P0414,save,2025-05-27 17:59:00,4
U0030,P0205,save,2025-05-29 09:31:00,4
U0030,P0175,view,2025-06-03 15:18:00,1
U0030,P0092,view,2025-06-10 02:40:00,1
U0030,P0265,click,2025-06-14 06:18:00,2
U0030,P0107,click,2025-06-22 13:30:00,2
U0030,P0083,click,2025-06-25 13:38:00,2
U0030,P0289,click,2025-06-29 23:11:00,2
U0030,P0226,save,2025-07-01 03:00:00,4
U0030,P0262,visit,2025-07-02 00:39:00,8
U0030,P0235,share,2025-07-11 09:23:00,5
U0030,P0383,view,2025-07-14 05:23:00,1
U0030,P0245,click,2025-07-19 04:07:00,2
U0030,P0378,share,2025-07-24 16:46:00,5
U0030,P0240,visit,2025-07-25 11:00:00,8
U0030,P0491,click,2025-07-27 00:39:00,2
U0030,P0445,view,2025-08-03 07:20:00,1
U0030,P0319,view,2025-08-03 22:29:00,1
U0030,P0406,save,2025-08-04 15:35:00,4
U0030,P0477,view,2025-08-08 05:34:00,1
U0030,P0349,click,2025-08-11 00:22:00,2
U0030,P0498,visit,2025-08-24 10:19:00,8
U0030,P0067,visit,2025-08-28 16:18:00,8
U0030,P0436,save,2025-08-31 22:50:00,4
U0030,P0357,save,2025-09-10 00:27:00,4
U0030,P0308,click,2025-09-11 21:45:00,2
U0030,P0457,save,2025-09-15 19:11:00,4
U0030,P0478,visit,2025-09-19 05:15:00,8
U0030,P0277,save,2025-09-21 04:26:00,4
U0030,P0370,view,2025-09-21 21:43:00,1
U0030,P0180,view,2025-09-26 07:11:00,1
U0030,P0115,dismiss,2025-09-26 09:44:00,-3
U0031,P0013,view,2025-01-07 00:50:00,1
U0031,P0103,view,2025-01-07 19:06:00,1
U0031,P0237,save,2025-01-09 11:35:00,4
U0031,P0194,view,2025-01-14 22:27:00,1
U0031,P0353,dismiss,2025-01-23 03:34:00,-3
U0031,P0364,share,2025-01-23 19:09:00,5
U0031,P0356,visit,2025-01-29 17:44:00,8
U0031,P0333,view,2025-02-09 00:55:00,1
U0031,P0293,click,2025-02-24 21:37:00,2
U0031,P0176,visit,2025-02-26 00:48:00,8
U0031,P0018,click,2025-02-26 01:58:00,2
U0031,P0267,click,2025-02-26 07:06:00,2
U0031,P0025,view,2025-02-27 15:10:00,1
U0031,P0305,click,2025-03-05 00:52:00,2
U0031,P0496,view,2025-03-12 03:44:00,1
U0031,P0088,visit,2025-03-13 09:29:00,8
U0031,P0454,save,2025-03-15 02:27:00,4
U0031,P0389,save,2025-03-15 17:59:00,4
U0031,P0179,view,2025-03-15 20:38:00,1
U0031,P0233,view,2025-03-18 20:09:00,1
U0031,P0243,view,2025-03-25 09:21:00,1
U0031,P0223,click,2025-04-01 08:01:00,2
U0031,P0029,click,2025-04-01 12:43:00,2
U0031,P0474,view,2025-04-02 13:33:00,1
U0031,P0042,save,2025-04-03 14:11:00,4
U0031,P0021,click,2025-04-14 04:30:00,2
U0031,P0468,view,2025-04-23 23:17:00,1
U0031,P0024,share,2025-04-25 00:14:00,5
U0031,P0244,view,2025-04-26 21:24:00,1
U0031,P0188,view,2025-04-28 12:05:00,1
U0031,P0470,share,2025-05-06 14:58:00,5
U0031,P0147,click,2025-05-08 02:17:00,2
U0031,P0217,click,2025-05-12 20:40:00,2
U0031,P0124,view,2025-05-16 22:51:00,1
U0031,P0375,share,2025-05-17 20:34:00,5
U0031,P0108,visit,2025-05-18 06:37:00,8
U0031,P0101,save,2025-05-25 11:04:00,4
U0031,P0466,view,2025-06-01 03:32:00,1
U0031,P0352,save,2025-06-08 05:56:00,4
U0031,P0044,share,2025-06-13 04:24:00,5
U0031,P0082,click,2025-06-15 04:11:00,2
U0031,P0299,share,2025-06-21 19:11:00,5
U0031,P0268,click,2025-06-23 22:05:00,2
U0031,P0070,view,2025-06-28 11:54:00,1
U0031,P0210,share,2025-06-30 20:18:00,5
U0031,P0435,view,2025-07-05 00:13:00,1
U0031,P0418,view,2025-07-10 01:44:00,1
U0031,P0134,click,2025-07-13 12:01:00,2
U0031,P0073,visit,2025-07-17 11:20:00,8
U0031,P0111,save,2025-08-01 04:00:00,4
U0031,P0464,view,2025-08-03 17:31:00,1
U0031,P0342,save,2025-08-04 07:13:00,4
U0031,P0270,view,2025-08-07 12:09:00,1
U0031,P0116,view,2025-08-11 11:09:00,1
U0031,P0085,view,2025-08-15 07:20:00,1
U0031,P0028,view,2025-08-17 23:50:00,1
U0031,P0372,view,2025-08-31 04:58:00,1
U0031,P0465,booking,2025-09-02 02:07:00,10
U0031,P0183,view,2025-09-03 02:31:00,1
U0031,P0258,view,2025-09-03 04:15:00,1
U0031,P0239,save,2025-09-09 23:11:00,4
U0031,P0061,view,2025-09-11 13:30:00,1
U0031,P0190,view,2025-09-27 04:46:00,1
U0031,P0075,view,2025-09-27 18:49:00,1
U0031,P0135,click,2025-09-30 17:52:00,2
U0031,P0195,view,2025-10-03 17:31:00,1
U0032,P0448,view,2025-01-12 21:27:00,1
U0032,P0458,save,2025-02-05 08:25:00,4
U0032,P0379,save,2025-02-07 07:24:00,4
U0032,P0257,share,2025-02-12 21:26:00,5
U0032,P0154,dismiss,2025-02-14 15:06:00,-3
U0032,P0016,click,2025-02-19 00:09:00,2
U0032,P0052,click,2025-02-19 01:13:00,2
U0032,P0368,save,2025-03-05 22:31:00,4
U0032,P0347,booking,2025-03-16 10:42:00,10
U0032,P0446,view,2025-03-21 15:09:00,1
U0032,P0382,click,2025-03-23 18:25:00,2
U0032,P0121,save,2025-03-24 22:27:00,4
U0032,P0315,view,2025-04-01 02:09:00,1
U0032,P0348,view,2025-04-18 06:43:00,1
U0032,P0078,click,2025-04-21 21:41:00,2
U0032,P0113,view,2025-05-03 06:39:00,1
U0032,P0232,click,2025-05-06 22:52:00,2
U0032,P0451,click,2025-05-12 14:41:00,2
U0032,P0469,dismiss,2025-05-19 08:40:00,-3
U0032,P0411,view,2025-05-27 12:26:00,1
U0032,P0106,view,2025-06-01 05:04:00,1
U0032,P0008,view,2025-06-02 05:12:00,1
U0032,P0138,view,2025-06-07 16:52:00,1
U0032,P0387,click,2025-06-12 03:50:00,2
U0032,P0271,visit,2025-06-12 10:38:00,8
U0032,P0229,click,2025-06-21 03:59:00,2
U0032,P0249,visit,2025-06-24 14:50:00,8
U0032,P0109,view,2025-06-28 13:30:00,1
U0032,P0039,view,2025-06-28 14:29:00,1
U0032,P0261,view,2025-06-30 02:04:00,1
U0032,P0014,click,2025-07-01 22:36:00,2
U0032,P0026,click,2025-07-05 13:30:00,2
U0032,P0200,dismiss,2025-07-06 00:19:00,-3
U0032,P0284,view,2025-07-14 01:59:00,1
U0032,P0225,view,2025-07-19 00:35:00,1
U0032,P0152,view,2025-07-30 11:22:00,1
U0032,P0453,dismiss,2025-08-03 16:13:00,-3
U0032,P0434,visit,2025-08-14 11:32:00,8
U0032,P0287,click,2025-08-19 04:40:00,2
U0032,P0136,save,2025-08-19 20:37:00,4
U0032,P0076,share,2025-08-21 01:34:00,5
U0032,P0198,view,2025-08-23 04:31:00,1
U0032,P0165,view,2025-08-25 21:05:00,1
U0032,P0329,save,2025-08-27 03:05:00,4
U0032,P0278,visit,2025-09-01 03:17:00,8
U0032,P0047,click,2025-09-06 06:44:00,2
U0032,P0306,view,2025-09-07 01:23:00,1
U0032,P0069,save,2025-09-14 16:46:00,4
U0032,P0003,save,2025-09-24 23:00:00,4
U0032,P0186,view,2025-10-15 00:09:00,1
U0032,P0060,view,2025-10-18 01:38:00,1
U0032,P0032,visit,2025-10-18 20:31:00,8
U0033,P0075,click,2025-01-10 20:50:00,2
U0033,P0244,view,2025-01-12 16:32:00,1
U0033,P0428,view,2025-01-17 03:21:00,1
U0033,P0375,view,2025-01-24 08:26:00,1
U0033,P0364,share,2025-01-26 15:31:00,5
U0033,P0134,booking,2025-02-05 15:06:00,10
U0033,P0059,dismiss,2025-02-07 15:40:00,-3
U0033,P0176,view,2025-02-09 06:43:00,1
U0033,P0179,click,2025-02-17 11:45:00,2
U0033,P0070,view,2025-02-22 00:14:00,1
U0033,P0389,booking,2025-02-22 03:29:00,10
U0033,P0173,view,2025-02-22 17:17:00,1
U0033,P0055,save,2025-02-23 10:55:00,4
U0033,P0044,click,2025-02-25 19:24:00,2
U0033,P0217,booking,2025-03-03 03:28:00,10
U0033,P0481,view,2025-03-08 14:40:00,1
U0033,P0135,view,2025-03-12 07:05:00,1
U0033,P0018,share,2025-03-14 09:16:00,5
U0033,P0398,view,2025-03-15 20:01:00,1
U0033,P0342,dismiss,2025-03-26 06:46:00,-3
U0033,P0025,view,2025-03-29 19:20:00,1
U0033,P0253,click,2025-03-30 06:43:00,2
U0033,P0470,click,2025-04-02 21:36:00,2
U0033,P0270,view,2025-04-03 02:04:00,1
U0033,P0466,visit,2025-04-06 11:15:00,8
U0033,P0124,click,2025-04-22 00:20:00,2
U0033,P0088,dismiss,2025-04-24 09:12:00,-3
U0033,P0231,view,2025-05-10 18:26:00,1
U0033,P0268,save,2025-05-11 03:12:00,4
U0033,P0356,dismiss,2025-05-20 10:39:00,-3
U0033,P0464,visit,2025-05-21 15:12:00,8
U0033,P0188,save,2025-05-24 12:06:00,4
U0033,P0085,click,2025-05-31 19:52:00,2
U0033,P0309,click,2025-06-02 22:29:00,2
U0033,P0413,click,2025-06-10 03:00:00,2
U0033,P0073,dismiss,2025-06-10 20:58:00,-3
U0033,P0288,dismiss,2025-06-13 22:00:00,-3
